lat,lng,total,white,black,native,asian,pi,other,multiple,hispanic
47.6653643,-122.3673996,89,79,0,1,5,0,0,4,0
47.665367,-122.369688,34,27,1,0,3,0,1,2,0
47.6653697,-122.3721444,23,22,0,0,0,0,0,1,0
47.6653735,-122.3735935,2,2,0,0,0,0,0,0,0
47.6653787,-122.3748979,16,13,0,0,0,0,0,3,0
47.6653808,-122.3775974,54,36,0,0,1,0,0,0,17
47.6647115,-122.369689,4,4,0,0,0,0,0,0,0
47.6647088,-122.3674004,61,53,0,0,0,0,0,4,4
47.664016,-122.367402,3,1,2,0,0,0,0,0,0
47.6640189,-122.3696898,2,1,0,1,0,0,0,0,0
47.6640462,-122.3775676,4,3,0,0,0,0,0,1,0
47.663324,-122.3776859,6,6,0,0,0,0,0,0,0
47.6625801,-122.3775912,3,3,0,0,0,0,0,0,0
47.6620013,-122.3769452,2,2,0,0,0,0,0,0,0
47.6625643,-122.3696859,2,0,1,0,0,0,0,1,0
47.6632493,-122.3698804,4,3,1,0,0,0,0,0,0
47.6612758,-122.3744242,4,4,0,0,0,0,0,0,0
47.6610084,-122.3719514,6,5,0,0,0,0,0,0,1
47.6618336,-122.3721467,3,1,2,0,0,0,0,0,0
47.6619317,-122.3692448,7,3,1,1,2,0,0,0,0
47.6617903,-122.3680461,7,1,1,1,1,0,0,2,1
47.6596625,-122.3685537,125,28,44,1,16,8,0,10,18
47.6719939,-122.3749441,105,86,3,0,6,0,1,5,4
47.6719947,-122.3775486,77,70,0,0,2,0,1,1,3
47.6719983,-122.3805041,130,110,4,2,6,0,0,4,4
47.6712688,-122.3805036,208,180,0,2,8,0,0,4,14
47.6712655,-122.3775487,126,107,0,0,7,0,0,6,6
47.6712641,-122.3749418,14,9,0,0,4,0,0,1,0
47.6705333,-122.3749423,32,31,0,0,1,0,0,0,0
47.6705361,-122.377549,120,101,0,1,7,0,0,5,6
47.67054,-122.3805045,261,218,4,7,14,1,1,4,12
47.669811,-122.380505,166,141,3,0,13,0,0,3,6
47.6698068,-122.3775497,407,359,3,0,26,1,0,8,10
47.6698027,-122.3735815,4,2,1,0,0,0,0,0,1
47.6690548,-122.3775502,100,87,0,0,6,0,0,4,3
47.6690589,-122.3805065,79,66,2,1,1,0,1,5,3
47.6682791,-122.3775515,374,311,3,0,29,0,3,10,18
47.672002,-122.3834337,133,109,3,1,4,0,1,1,14
47.6720055,-122.3861653,148,121,1,0,12,0,0,3,11
47.6712766,-122.3861669,228,190,1,2,7,0,1,12,15
47.6712724,-122.3834331,234,199,1,3,4,1,0,17,9
47.6705437,-122.3834348,107,73,9,2,5,1,0,4,13
47.6705478,-122.3861662,10,7,0,0,2,0,0,1,0
47.6698185,-122.3861666,116,90,0,1,12,0,0,7,6
47.6698144,-122.3834347,7,0,6,0,0,0,1,0,0
47.6690627,-122.3834372,16,14,1,0,0,0,0,1,0
47.6678096,-122.3859592,59,56,0,0,3,0,0,0,0
47.668308,-122.3852881,1,0,0,0,0,0,0,1,0
47.6666888,-122.3841531,3,3,0,0,0,0,0,0,0
47.6644118,-122.3831103,50,48,0,0,1,0,0,1,0
47.6646312,-122.3816942,2,1,0,0,0,0,0,1,0
47.6677232,-122.3812605,32,28,1,0,0,0,0,2,1
47.6682557,-122.3793753,8,8,0,0,0,0,0,0,0
47.666667,-122.3800555,108,94,3,1,3,0,0,3,4
47.6665919,-122.3812888,93,76,2,1,3,0,0,7,4
47.6679268,-122.3830162,357,289,3,4,31,0,1,17,12
47.6674805,-122.3837337,98,93,2,0,2,0,0,1,0
47.6662696,-122.3824975,16,14,0,0,0,0,0,1,1
47.665773,-122.3816541,50,47,0,0,1,0,0,1,1
47.6659578,-122.3793231,50,25,0,0,4,0,0,5,16
47.6654775,-122.3800362,5,5,0,0,0,0,0,0,0
47.6650016,-122.3808576,6,6,0,0,0,0,0,0,0
47.6635014,-122.3793791,2,2,0,0,0,0,0,0,0
47.6683191,-122.3588192,35,31,0,0,2,0,0,1,1
47.6681528,-122.360415,27,26,0,0,1,0,0,0,0
47.6683385,-122.3613663,52,43,0,1,5,0,0,2,1
47.6678216,-122.3624021,97,76,4,0,8,0,0,7,2
47.6676201,-122.3610711,12,7,1,0,0,0,0,2,2
47.6668143,-122.3620461,67,60,0,1,1,0,0,2,3
47.6672317,-122.3597039,39,30,0,1,5,0,0,2,1
47.6677787,-122.3584193,42,36,1,0,5,0,0,0,0
47.6671829,-122.3578624,30,29,0,0,1,0,0,0,0
47.6666893,-122.3576413,1,0,0,0,0,0,0,1,0
47.6662392,-122.3580413,43,39,0,0,3,0,0,0,1
47.6659505,-122.3592123,77,65,0,1,1,0,0,3,7
47.6662711,-122.3600575,17,15,0,0,1,0,0,1,0
47.6656574,-122.360421,34,25,0,0,3,0,0,3,3
47.6660848,-122.3620465,64,54,0,0,3,0,0,2,5
47.6653672,-122.3620483,73,63,0,0,5,0,2,2,1
47.664635,-122.3600063,27,24,0,0,2,0,0,1,0
47.6647846,-122.3591054,5,2,1,0,0,0,2,0,0
47.6646671,-122.3579872,24,22,0,0,0,0,0,2,0
47.6654055,-122.3579354,35,34,0,0,1,0,0,0,0
47.6639438,-122.3598195,38,31,0,0,3,0,0,3,1
47.6638267,-122.3585697,3,1,0,0,1,0,0,1,0
47.6639832,-122.3578045,21,19,0,0,1,0,1,0,0
47.663949,-122.356277,52,45,0,1,3,0,0,1,2
47.6646695,-122.3562745,45,42,0,0,1,0,0,2,0
47.6631723,-122.3571498,17,12,1,0,0,0,0,0,4
47.6633845,-122.3592947,27,26,0,0,0,0,0,0,1
47.6633976,-122.3562766,16,14,0,0,2,0,0,0,0
47.6628013,-122.3559652,40,35,1,0,0,0,0,3,1
47.6611963,-122.3566418,232,188,3,1,18,0,2,15,5
47.662673,-122.3572391,19,16,0,0,0,0,0,0,3
47.6627828,-122.3584409,35,26,1,0,3,0,0,3,2
47.6627794,-122.359904,44,37,0,0,4,0,0,0,3
47.661926,-122.3599084,52,42,3,0,4,0,0,2,1
47.6619279,-122.3584419,38,24,0,0,3,0,0,3,8
47.6608472,-122.3601847,58,46,0,1,2,0,0,4,5
47.6608493,-122.3589776,43,38,0,0,1,0,0,0,4
47.6607716,-122.3577724,31,28,0,0,2,0,0,0,1
47.6595825,-122.3579133,23,21,0,1,0,0,0,1,0
47.6595823,-122.3589867,35,34,0,0,1,0,0,0,0
47.6595797,-122.3601941,54,46,2,0,4,0,0,2,0
47.6583812,-122.3601995,38,34,0,1,3,0,0,0,0
47.6583587,-122.3589943,41,34,3,0,0,0,0,4,0
47.6584201,-122.3577892,37,28,0,0,8,0,0,1,0
47.6595999,-122.3557797,137,113,1,0,7,1,0,4,11
47.6570637,-122.3560073,52,49,0,0,2,0,0,0,1
47.6585943,-122.3566881,66,55,2,0,7,0,0,1,1
47.6570086,-122.3570524,46,36,0,0,4,0,0,2,4
47.6569848,-122.3581421,48,48,0,0,0,0,0,0,0
47.657247,-122.3590243,34,32,2,0,0,0,0,0,0
47.6570219,-122.3600899,68,59,2,0,3,0,0,0,4
47.6597127,-122.3624128,76,55,14,0,2,0,0,4,1
47.6602477,-122.3634707,21,18,0,0,0,0,0,0,3
47.6604222,-122.365048,12,10,1,0,1,0,0,0,0
47.6595589,-122.3646573,25,17,0,0,1,0,0,3,4
47.6594815,-122.363466,54,33,6,3,3,0,0,6,3
47.6583916,-122.3634277,38,35,2,0,0,0,0,0,1
47.6582752,-122.3645802,1,1,0,0,0,0,0,0,0
47.6573828,-122.3620085,67,37,13,0,6,0,0,7,4
47.6583667,-122.3613373,55,50,3,2,0,0,0,0,0
47.6583631,-122.362397,33,31,0,0,0,0,0,0,2
47.6529701,-122.3595871,11,10,0,0,1,0,0,0,0
47.6564842,-122.3647948,3,3,0,0,0,0,0,0,0
47.6562359,-122.3633762,2,1,0,0,0,0,0,1,0
47.6565416,-122.361603,9,8,0,0,0,0,0,1,0
47.6559547,-122.3599361,31,26,1,0,1,0,0,3,0
47.6559585,-122.3581143,38,35,0,0,0,0,0,1,2
47.655968,-122.3563415,56,52,0,0,1,0,0,2,1
47.6552254,-122.3563436,41,40,0,1,0,0,0,0,0
47.6552178,-122.358119,43,31,0,0,6,0,0,5,1
47.6552162,-122.3599387,43,37,1,0,2,0,0,3,0
47.6555555,-122.3630478,3,3,0,0,0,0,0,0,0
47.6545328,-122.3597478,14,12,0,0,1,0,0,0,1
47.6545047,-122.358122,94,82,0,0,6,0,1,1,4
47.6545078,-122.3563555,63,59,0,0,1,1,0,1,1
47.6534941,-122.357112,71,60,0,0,4,0,1,1,5
47.6536252,-122.358276,30,26,0,0,0,0,0,3,1
47.6538144,-122.3593402,47,36,3,1,4,0,0,0,3
47.6521859,-122.3560714,4,4,0,0,0,0,0,0,0
47.6533766,-122.3560551,86,69,0,0,12,0,0,3,2
47.6527643,-122.358481,3,1,0,0,0,0,0,2,0
47.6513408,-122.3557048,1,1,0,0,0,0,0,0,0
47.6682882,-122.3647238,92,73,1,2,3,0,0,1,12
47.6675458,-122.3647343,68,57,2,0,5,0,0,2,2
47.6668178,-122.3647344,84,74,0,1,2,0,0,6,1
47.6660895,-122.3647396,75,65,0,0,1,0,0,0,9
47.6653753,-122.3647356,81,74,0,0,4,0,0,1,2
47.6647042,-122.365099,84,66,2,0,6,0,0,7,3
47.6646969,-122.3623997,83,74,0,0,4,0,0,4,1
47.6640155,-122.3624017,77,65,1,1,2,0,0,6,2
47.6640155,-122.3650957,48,42,1,0,0,0,1,3,1
47.6632853,-122.3650968,39,29,1,4,3,0,0,1,1
47.6632846,-122.3623968,84,76,0,0,2,0,0,2,4
47.6625541,-122.362394,85,76,0,0,4,0,0,3,2
47.6625568,-122.3651025,15,7,1,2,1,0,0,3,1
47.6618278,-122.3650945,10,6,2,1,0,0,0,0,1
47.661825,-122.3624026,105,89,1,1,6,0,0,4,4
47.6609697,-122.3614653,48,35,0,0,7,0,0,2,4
47.66097,-122.3627875,51,43,0,0,3,0,0,4,1
47.6609702,-122.363719,23,23,0,0,0,0,0,0,0
47.6611269,-122.3650839,21,17,3,0,1,0,0,0,0
47.6636523,-122.3473191,1,1,0,0,0,0,0,0,0
47.6646434,-122.3479738,28,19,0,0,6,0,0,3,0
47.6646471,-122.3492907,79,59,0,0,8,0,0,8,4
47.6646704,-122.3507392,76,60,3,1,7,0,0,3,2
47.6646707,-122.3520908,37,31,0,0,2,0,0,3,1
47.6646713,-122.3533394,36,32,0,0,2,0,0,2,0
47.6646696,-122.3546689,94,78,3,0,6,0,0,6,1
47.6639488,-122.3546941,47,29,6,0,10,0,0,1,1
47.663947,-122.3533448,70,57,0,1,5,0,0,5,2
47.6639455,-122.3520965,19,18,0,0,0,1,0,0,0
47.6639438,-122.3507466,61,47,1,1,5,0,0,5,2
47.6639418,-122.3492964,47,40,0,0,3,0,0,3,1
47.6639393,-122.347979,35,27,0,0,1,0,0,0,7
47.6632262,-122.3479818,27,25,1,0,0,0,0,1,0
47.6632287,-122.3493016,44,41,1,0,1,0,0,0,1
47.6632308,-122.3507522,59,47,0,0,2,0,0,9,1
47.6632325,-122.3521012,31,23,1,0,3,0,0,2,2
47.663234,-122.3533492,102,94,5,0,3,0,0,0,0
47.663236,-122.3546988,34,28,0,0,2,0,0,3,1
47.6625098,-122.3547044,97,87,3,0,2,1,0,0,4
47.6625077,-122.3533546,31,27,2,1,0,1,0,0,0
47.662506,-122.352107,47,41,0,0,2,0,0,0,4
47.6625066,-122.3507614,41,38,1,0,1,0,0,0,1
47.6625096,-122.3493159,50,41,3,3,2,0,0,0,1
47.6625258,-122.347986,23,20,2,0,0,0,0,1,0
47.6571956,-122.3479664,43,35,1,0,0,0,0,4,3
47.6572104,-122.3492551,124,105,0,1,10,0,1,3,4
47.6560258,-122.3479819,43,34,4,0,0,0,0,2,3
47.6546548,-122.3473184,13,11,0,0,2,0,0,0,0
47.6547622,-122.3479841,80,66,0,0,9,0,0,2,3
47.6534443,-122.3479763,76,67,2,0,2,0,0,2,3
47.6536565,-122.3490518,37,34,0,0,2,0,0,0,1
47.6529378,-122.3490305,3,3,0,0,0,0,0,0,0
47.653238,-122.3496238,41,37,0,0,1,0,0,2,1
47.652011,-122.3495899,60,54,1,0,0,0,0,3,2
47.6519607,-122.3489237,35,30,0,0,3,0,1,0,1
47.6517779,-122.3482785,77,66,0,0,3,1,0,4,3
47.6526979,-122.3479792,17,16,0,0,1,0,0,0,0
47.6507468,-122.3486312,97,74,2,0,4,0,0,11,6
47.65109,-122.3504128,20,8,1,3,3,0,0,3,2
47.6508832,-122.3508913,19,15,0,0,2,0,0,1,1
47.6514695,-122.3528947,12,12,0,0,0,0,0,0,0
47.6505886,-122.3529015,33,19,0,0,2,0,0,9,3
47.6498644,-122.3485841,26,24,0,0,2,0,0,0,0
47.6501554,-122.350546,163,127,3,0,19,1,1,2,10
47.6514401,-122.3476879,3,2,0,0,0,0,0,1,0
47.6550046,-122.3502477,26,20,0,2,0,0,0,0,4
47.6550077,-122.3508483,26,16,0,0,5,1,0,1,3
47.6550113,-122.351862,44,39,1,0,0,0,0,3,1
47.6550094,-122.3535362,44,41,0,0,0,0,0,3,0
47.654375,-122.3512537,94,71,2,0,13,0,1,5,2
47.6543837,-122.3535352,56,50,0,0,1,0,0,3,2
47.6547819,-122.3549937,79,69,0,0,6,0,0,4,0
47.6532552,-122.3549949,127,88,12,1,11,1,1,4,9
47.6531347,-122.353929,173,140,7,1,9,0,5,8,3
47.653014,-122.3528726,189,164,1,0,12,0,0,7,5
47.6528853,-122.3518131,169,133,3,3,15,0,0,9,6
47.652781,-122.3506021,211,172,8,1,10,1,0,10,9
47.6595813,-122.3505178,64,55,1,1,0,0,0,5,2
47.6595855,-122.3515415,95,73,2,1,8,0,0,5,6
47.6595872,-122.3526992,119,93,1,0,5,1,1,8,10
47.6595892,-122.3538575,65,57,2,0,3,0,0,1,2
47.6595907,-122.3549188,93,83,1,0,7,0,0,2,0
47.6583621,-122.3549265,66,60,0,0,0,0,0,1,5
47.6583586,-122.3538666,96,84,0,0,4,0,1,2,5
47.6583484,-122.3527039,80,70,0,0,2,0,0,6,2
47.65834,-122.3515495,90,76,4,0,2,0,0,4,4
47.6583319,-122.3505113,90,76,0,0,2,0,1,2,9
47.6571893,-122.3505391,47,43,0,0,4,0,0,0,0
47.6571964,-122.3518455,48,40,0,0,2,0,0,2,4
47.656518,-122.3529938,58,49,0,3,4,0,0,0,2
47.6572286,-122.3538762,38,37,1,0,0,0,0,0,0
47.6572371,-122.3549677,33,31,0,0,0,0,1,0,1
47.6560649,-122.3549828,42,37,0,0,2,0,0,0,3
47.6560833,-122.3539816,33,32,0,0,0,0,0,0,1
47.6560383,-122.351853,57,48,0,0,5,0,0,3,1
47.656037,-122.3508392,18,15,1,0,0,0,0,0,2
47.6560268,-122.3502504,44,35,0,0,0,1,0,1,7
47.6617603,-122.3493295,84,67,2,0,6,0,0,2,7
47.6617654,-122.3507648,66,48,4,0,5,0,0,4,5
47.6617655,-122.3521133,75,64,1,0,6,0,0,3,1
47.6617676,-122.3533642,73,61,0,2,3,0,0,3,4
47.66177,-122.3547148,45,44,0,0,0,0,0,1,0
47.6608017,-122.3505204,55,43,0,0,4,0,0,5,3
47.6610776,-122.3493269,96,80,2,2,8,0,1,2,1
47.6610619,-122.3480519,57,41,2,2,5,0,1,4,2
47.661619,-122.3482471,14,13,0,1,0,0,0,0,0
47.6604009,-122.3480259,45,35,0,0,4,0,0,3,3
47.6600503,-122.3493341,105,86,0,0,5,0,0,9,5
47.6589943,-122.3493334,64,47,0,1,9,0,0,4,3
47.6589914,-122.3480227,42,39,0,0,0,0,0,2,1
47.6596882,-122.3480228,67,49,2,3,2,2,0,2,7
47.6608068,-122.3526914,118,96,1,0,10,0,0,5,6
47.6608088,-122.3538492,63,54,1,0,6,0,0,1,1
47.6608108,-122.3549112,85,75,0,1,2,0,0,2,5
47.6608051,-122.3515339,86,77,0,0,2,0,1,2,4
47.6581964,-122.3479534,53,45,4,0,0,0,0,1,3
47.6582033,-122.349258,94,77,3,0,4,0,0,4,6
47.664662,-122.3370427,23,21,0,0,2,0,0,0,0
47.6646619,-122.3384024,38,27,1,0,5,1,0,2,2
47.6646448,-122.3398236,15,15,0,0,0,0,0,0,0
47.6647468,-122.3414832,22,18,1,1,0,0,0,1,1
47.6646595,-122.342913,42,41,0,0,0,0,0,0,1
47.6646566,-122.3441523,15,10,0,0,0,0,0,3,2
47.664662,-122.3453185,73,62,0,0,9,0,0,1,1
47.6646436,-122.3466507,69,54,1,0,10,0,0,2,2
47.6639364,-122.3466598,22,16,1,0,1,0,0,2,2
47.6639345,-122.3453222,43,31,1,0,7,0,0,1,3
47.6639333,-122.3441603,15,15,0,0,0,0,0,0,0
47.6639926,-122.3430817,26,20,0,0,3,0,0,1,2
47.6637597,-122.3424657,4,3,0,0,0,0,0,0,1
47.6639572,-122.3415062,26,20,0,0,2,0,0,0,4
47.6639351,-122.3399007,61,47,0,0,5,0,0,3,6
47.663934,-122.3384068,42,34,3,0,0,0,0,0,5
47.6632218,-122.3370504,36,32,0,0,0,0,0,2,2
47.6632214,-122.3384113,47,43,1,0,2,0,0,0,1
47.6632207,-122.3398937,44,40,0,0,3,0,0,0,1
47.6632547,-122.3417356,20,13,0,0,5,0,0,0,2
47.6632019,-122.342888,41,35,0,0,0,0,0,4,2
47.6633166,-122.3442254,10,9,0,0,0,0,0,0,1
47.6632178,-122.3453296,37,29,0,0,1,0,0,0,7
47.663222,-122.3466699,42,32,1,0,4,0,0,3,2
47.6625162,-122.3466728,19,15,1,0,1,0,0,2,0
47.6626137,-122.3455926,12,12,0,0,0,0,0,0,0
47.662378,-122.3450768,3,3,0,0,0,0,0,0,0
47.6625435,-122.344168,8,3,0,0,2,0,0,0,3
47.6624913,-122.3429347,59,54,0,1,0,0,0,0,4
47.6624942,-122.3399003,46,34,0,2,2,0,0,1,7
47.6624949,-122.338416,49,37,2,0,7,0,0,1,2
47.6624953,-122.3370546,38,31,2,0,2,0,0,1,2
47.6617554,-122.3370611,13,10,0,0,0,0,0,2,1
47.6617545,-122.3384213,56,44,0,0,4,0,0,4,4
47.6617543,-122.3399083,28,23,2,0,3,0,0,0,0
47.6602289,-122.3396672,20,14,0,0,3,0,0,3,0
47.660852,-122.3379759,55,39,0,0,5,0,0,6,5
47.6608482,-122.3367843,42,33,0,0,3,0,0,4,2
47.6597333,-122.3367987,48,42,4,0,1,0,0,0,1
47.6597394,-122.3379923,49,39,0,0,3,0,0,3,4
47.6585822,-122.3391635,56,48,1,0,2,0,0,0,5
47.6585873,-122.3402469,36,34,0,0,0,0,1,0,1
47.6585917,-122.3415298,143,120,3,1,9,0,2,5,3
47.6586219,-122.3429715,119,92,1,0,12,1,0,8,5
47.6585811,-122.34412,52,38,0,0,0,1,0,1,12
47.6582043,-122.3451271,41,39,0,0,1,0,0,1,0
47.6582047,-122.3461791,75,55,3,1,13,0,0,1,2
47.6582084,-122.3469824,8,6,0,0,0,0,0,2,0
47.657196,-122.3465995,72,60,0,0,9,0,0,1,2
47.6571921,-122.3452968,71,60,0,0,4,0,0,4,3
47.6573311,-122.344097,61,45,0,0,6,0,0,3,7
47.6573354,-122.3429512,45,38,0,0,2,0,0,2,3
47.6574237,-122.3415662,37,28,0,0,3,1,0,4,1
47.6574198,-122.3402628,56,47,0,2,4,0,0,0,3
47.6574143,-122.3391787,43,40,0,0,0,0,0,3,0
47.6574021,-122.3368317,48,41,0,0,5,0,0,0,2
47.6617507,-122.3413904,12,12,0,0,0,0,0,0,0
47.6617911,-122.3428626,73,63,0,0,5,0,0,3,2
47.6621039,-122.3440951,5,4,0,0,0,0,0,0,1
47.66169,-122.3442169,31,20,3,0,2,0,0,2,4
47.6617566,-122.3453365,74,59,0,0,10,0,0,3,2
47.6616518,-122.346336,8,7,0,0,0,0,0,1,0
47.6610277,-122.3429738,180,56,78,1,19,0,0,13,13
47.6609798,-122.3461562,50,47,0,0,0,1,0,1,1
47.6609758,-122.3450996,54,45,0,0,2,0,0,5,2
47.6610278,-122.3441797,43,39,0,2,0,0,0,1,1
47.6603149,-122.3441843,27,23,1,0,1,0,0,0,2
47.6603148,-122.3429962,27,26,0,0,1,0,0,0,0
47.6603132,-122.3414391,148,140,0,0,8,0,0,0,0
47.6610262,-122.341417,22,22,0,0,0,0,0,0,0
47.659574,-122.3441881,59,49,0,0,2,1,0,5,2
47.6600714,-122.3451025,70,57,1,0,6,0,1,0,5
47.6600703,-122.3461573,73,64,0,0,7,0,0,0,2
47.6600726,-122.3469758,50,40,2,1,4,0,0,2,1
47.6608568,-122.3468858,14,12,0,1,1,0,0,0,0
47.6591225,-122.3451135,41,31,1,0,1,0,0,8,0
47.6591247,-122.3461682,55,50,0,0,2,0,0,2,1
47.6591243,-122.3469819,75,57,0,0,6,2,1,6,3
47.6595728,-122.3430158,52,47,3,0,1,0,0,0,1
47.6595666,-122.3414618,36,30,0,0,3,0,0,3,0
47.6638356,-122.3286513,91,75,1,0,3,0,2,4,6
47.6638403,-122.3296291,98,76,0,0,10,0,0,10,2
47.663805,-122.3319689,75,70,0,1,2,0,0,2,0
47.6646624,-122.3344391,49,45,0,0,1,0,0,0,3
47.6646623,-122.3357839,40,33,0,0,2,0,0,5,0
47.6639345,-122.335788,29,25,1,0,1,0,0,0,2
47.6639343,-122.3344447,29,22,1,0,2,0,0,2,2
47.6632213,-122.3344493,49,43,0,0,1,0,0,4,1
47.6632215,-122.3357923,31,24,1,0,1,0,0,2,3
47.662495,-122.3357965,45,37,1,0,4,0,0,3,0
47.6624948,-122.3344547,43,34,0,0,9,0,0,0,0
47.6620078,-122.3331404,51,44,0,0,4,0,0,0,3
47.6619992,-122.3319479,47,42,0,1,0,0,0,3,1
47.6619937,-122.3307552,40,28,0,1,11,0,0,0,0
47.6619885,-122.3295625,71,44,13,0,6,0,0,1,7
47.6619839,-122.3286117,60,52,1,0,5,0,0,0,2
47.6608115,-122.3286235,27,22,0,0,3,0,0,1,1
47.6608205,-122.329575,27,24,0,0,3,0,0,0,0
47.6608258,-122.3307681,65,54,0,0,6,0,1,2,2
47.6608315,-122.331961,118,92,1,0,11,0,0,6,8
47.6608364,-122.3331449,56,37,0,1,17,0,0,0,1
47.6608426,-122.3343596,54,39,1,0,4,0,0,5,5
47.661754,-122.3344443,48,39,0,0,0,0,0,2,7
47.6617533,-122.3357959,23,17,0,0,1,0,0,0,5
47.6608462,-122.3355885,32,29,0,0,1,0,1,0,1
47.6596814,-122.3286411,39,37,1,0,1,0,0,0,0
47.6596925,-122.3295907,41,40,0,0,1,0,0,0,0
47.6596977,-122.3307837,45,33,0,0,3,0,0,5,4
47.6597033,-122.3319768,53,49,0,0,4,0,0,0,0
47.6597079,-122.3331648,44,37,0,0,3,0,0,1,3
47.6597207,-122.3343819,52,47,0,0,4,0,1,0,0
47.6597269,-122.3356043,57,50,0,0,1,0,0,1,5
47.6585633,-122.3356207,39,32,0,0,0,0,0,2,5
47.6585574,-122.3344014,38,33,0,0,1,0,0,4,0
47.6585399,-122.3331843,44,34,0,0,5,0,0,2,3
47.6585355,-122.331993,42,39,0,0,1,0,0,1,1
47.6585301,-122.3308002,56,49,0,0,1,0,0,2,4
47.6585245,-122.329607,30,27,0,0,0,0,0,1,2
47.6585092,-122.3286553,33,31,0,0,0,0,0,1,1
47.6566979,-122.3284633,97,86,0,2,5,0,0,3,1
47.6573132,-122.3296245,44,40,1,0,0,0,0,3,0
47.6573201,-122.3308176,43,32,2,0,4,0,0,4,1
47.6573267,-122.3320098,48,41,0,0,1,0,0,4,2
47.6573344,-122.3332018,42,31,0,0,4,0,0,6,1
47.6573883,-122.3344187,41,35,1,0,1,0,0,2,2
47.6573957,-122.3356373,52,46,0,0,2,0,0,2,2
47.656228,-122.3356535,51,42,0,0,1,0,0,7,1
47.6562149,-122.334435,55,52,0,0,2,0,0,0,1
47.6561549,-122.3332189,31,24,2,0,3,0,0,0,2
47.6561397,-122.3320267,47,39,0,0,1,0,0,4,3
47.6561314,-122.3308343,37,35,0,0,2,0,0,0,0
47.6561233,-122.3296412,42,37,2,0,1,0,0,0,2
47.6549187,-122.3284762,79,64,1,0,7,0,0,2,5
47.6549238,-122.3296576,51,44,0,0,5,0,0,0,2
47.654932,-122.3308505,59,48,0,0,5,0,0,1,5
47.6549403,-122.3320436,61,50,1,4,0,3,0,2,1
47.6549541,-122.3332377,45,39,0,0,5,0,0,0,1
47.654969,-122.3344556,61,56,0,0,5,0,0,0,0
47.6549776,-122.3356707,79,65,3,0,3,0,0,4,4
47.6537263,-122.335689,53,39,0,0,6,0,0,7,1
47.6537236,-122.3344689,49,37,0,0,5,0,0,5,2
47.65372,-122.3332525,65,54,1,0,4,0,0,0,6
47.6537123,-122.3320603,53,44,0,0,4,0,0,1,4
47.6537047,-122.3308673,47,33,0,0,7,0,0,1,6
47.6536973,-122.3296741,58,49,0,0,8,0,0,0,1
47.6536201,-122.3285841,87,76,2,0,3,0,0,4,2
47.6525766,-122.3297361,36,29,0,0,0,0,0,4,3
47.6525309,-122.3308823,48,37,1,0,3,0,0,2,5
47.652538,-122.3320755,46,43,0,0,1,0,0,0,2
47.6525453,-122.3332673,41,33,2,0,1,0,1,4,0
47.6525522,-122.3344849,54,39,0,0,8,0,0,6,1
47.6525583,-122.3357048,49,40,0,1,1,0,0,5,2
47.6603805,-122.3202969,390,155,14,4,148,6,0,31,32
47.6598408,-122.3212133,16,13,1,0,0,0,0,0,2
47.6583137,-122.3215577,363,176,20,3,114,2,2,24,22
47.6584882,-122.3203155,319,145,1,1,147,1,1,14,9
47.6584905,-122.3182858,61,41,1,0,16,0,0,0,3
47.6584862,-122.3192905,470,206,8,1,185,8,3,36,23
47.6566672,-122.3192941,192,84,13,2,67,1,0,7,18
47.6568819,-122.3183207,209,54,0,0,134,0,0,9,12
47.6567013,-122.3203201,164,102,2,0,42,2,0,9,7
47.6567151,-122.3213648,97,51,8,0,34,0,0,3,1
47.6549866,-122.3192757,8,2,0,0,3,0,1,0,2
47.6541679,-122.3209358,13,12,1,0,0,0,0,0,0
47.657088,-122.323037,33,23,1,0,4,0,0,3,2
47.6583068,-122.323536,75,61,0,0,4,0,1,6,3
47.6583143,-122.3246178,74,58,2,0,7,0,0,2,5
47.6583212,-122.3256891,62,52,0,0,4,0,0,5,1
47.6583282,-122.3267601,46,45,0,0,0,0,0,1,0
47.6583396,-122.3278014,58,48,0,0,3,0,0,3,4
47.6566229,-122.327336,90,76,0,0,10,0,0,1,3
47.6566162,-122.3262441,128,88,2,0,19,0,0,5,14
47.6567017,-122.3251205,93,74,2,0,9,1,0,3,4
47.6567516,-122.3240261,24,16,3,0,3,0,1,0,1
47.6553605,-122.3241243,17,12,2,0,2,0,0,0,1
47.6552496,-122.3251752,50,39,1,0,4,0,0,0,6
47.655098,-122.3263105,102,83,0,1,13,0,0,3,2
47.6547959,-122.327408,115,85,0,0,18,0,0,10,2
47.654566,-122.3236016,4,4,0,0,0,0,0,0,0
47.664063,-122.3234356,108,76,7,0,8,0,0,12,5
47.664069,-122.3245336,87,73,0,0,4,0,0,3,7
47.6640748,-122.3256048,87,73,1,0,3,0,0,7,3
47.6640809,-122.3266763,91,82,0,0,4,0,0,2,3
47.6638108,-122.3277385,100,85,1,0,8,0,0,0,6
47.661981,-122.32775,42,42,0,0,0,0,0,0,0
47.66226,-122.3267029,58,42,0,0,9,0,0,5,2
47.6622545,-122.3256315,87,79,0,0,3,0,1,4,0
47.6622529,-122.3245586,93,76,1,0,7,0,0,4,5
47.6622466,-122.3234539,174,112,1,0,32,0,2,9,18
47.6607961,-122.3277635,7,7,0,0,0,0,0,0,0
47.660785,-122.3267243,40,31,0,1,0,0,0,5,3
47.6607788,-122.3256532,32,28,0,0,1,0,0,2,1
